customer_id,week_start,active_users,sessions,active_days,usage_minutes,features_used,p001_sessions,p002_sessions,p003_sessions,p004_sessions,p005_sessions
C09555,2025-11-03,21,100,4,1812,2,76,0,0,0,24
C09219,2024-03-18,0,0,0,0,0,0,0,0,0,0
C19718,2024-09-02,0,0,0,0,0,0,0,0,0,0
C05129,2024-08-12,0,0,0,0,0,0,0,0,0,0
C04646,2025-07-07,0,0,0,0,0,0,0,0,0,0
C12839,2023-04-24,0,0,0,0,0,0,0,0,0,0
C11686,2025-10-20,406,3056,7,65537,3,1523,746,787,0,0
C13381,2023-10-16,0,0,0,0,0,0,0,0,0,0
C15752,2024-02-05,0,0,0,0,0,0,0,0,0,0
C00554,2024-08-26,3044,23166,7,449803,4,10221,4833,5232,0,2880
C04983,2025-11-10,6,7,3,119,1,7,0,0,0,0
C01071,2025-12-22,1360,11246,7,207873,4,5189,0,2552,2020,1485
C06677,2023-08-28,0,0,0,0,0,0,0,0,0,0
C13786,2023-09-25,0,0,0,0,0,0,0,0,0,0
C03802,2025-11-17,0,0,0,0,0,0,0,0,0,0
C13606,2023-11-27,0,0,0,0,0,0,0,0,0,0
C03001,2024-04-22,0,0,0,0,0,0,0,0,0,0
C15029,2023-09-11,0,0,0,0,0,0,0,0,0,0
C03473,2024-01-08,0,0,0,0,0,0,0,0,0,0
C07574,2025-06-30,0,0,0,0,0,0,0,0,0,0
C09190,2025-06-09,0,0,0,0,0,0,0,0,0,0
C11109,2025-04-21,0,0,0,0,0,0,0,0,0,0
C16520,2025-03-24,0,0,0,0,0,0,0,0,0,0
C16331,2025-10-20,0,0,0,0,0,0,0,0,0,0
C17283,2024-02-26,0,0,0,0,0,0,0,0,0,0
C09004,2023-07-03,0,0,0,0,0,0,0,0,0,0
C17481,2024-09-16,0,0,0,0,0,0,0,0,0,0
C12141,2025-11-24,0,0,0,0,0,0,0,0,0,0
C11416,2024-06-03,0,0,0,0,0,0,0,0,0,0
C17245,2024-12-16,16,57,4,975,2,40,17,0,0,0
C19099,2023-04-24,0,0,0,0,0,0,0,0,0,0
C03555,2023-10-02,0,0,0,0,0,0,0,0,0,0
C13311,2023-12-04,0,0,0,0,0,0,0,0,0,0
C12184,2024-08-26,0,0,0,0,0,0,0,0,0,0
C11821,2025-01-27,0,0,0,0,0,0,0,0,0,0
C12372,2024-10-07,8,29,5,530,3,6,0,13,10,0
C09498,2023-05-22,0,0,0,0,0,0,0,0,0,0
C04700,2023-11-13,0,0,0,0,0,0,0,0,0,0
C00380,2025-01-06,128,858,6,18467,3,369,248,241,0,0
C04111,2024-05-06,6,17,4,284,1,17,0,0,0,0
C05631,2025-12-08,12,59,7,1246,2,37,22,0,0,0
C02349,2025-11-10,35,237,7,4613,3,124,0,71,0,42
C04442,2025-04-28,14,59,6,1084,3,45,0,0,5,9
C19079,2024-12-30,11,52,7,977,2,32,0,20,0,0
C12590,2024-04-15,339,2193,7,43121,3,1233,0,635,0,325
C14626,2023-05-29,0,0,0,0,0,0,0,0,0,0
C12067,2024-12-16,4,10,4,186,2,9,0,0,1,0
C14109,2025-08-11,0,0,0,0,0,0,0,0,0,0
C02567,2023-05-08,0,0,0,0,0,0,0,0,0,0
C03091,2023-04-17,0,0,0,0,0,0,0,0,0,0
C03946,2024-07-01,0,0,0,0,0,0,0,0,0,0
C07865,2023-01-30,0,0,0,0,0,0,0,0,0,0
C16682,2025-03-03,0,0,0,0,0,0,0,0,0,0
C12948,2023-05-15,0,0,0,0,0,0,0,0,0,0
C07125,2025-10-27,50,253,7,3864,2,167,0,0,86,0
C12547,2024-02-26,0,0,0,0,0,0,0,0,0,0
C13223,2025-04-07,0,0,0,0,0,0,0,0,0,0
C13958,2023-07-17,0,0,0,0,0,0,0,0,0,0
C18777,2025-03-10,0,0,0,0,0,0,0,0,0,0
C07435,2024-07-22,0,0,0,0,0,0,0,0,0,0
C18988,2024-09-30,0,0,0,0,0,0,0,0,0,0
C07837,2023-05-01,0,0,0,0,0,0,0,0,0,0
C11792,2024-09-09,0,0,0,0,0,0,0,0,0,0
C00204,2025-03-10,32,118,6,1899,1,118,0,0,0,0
C18093,2023-10-09,0,0,0,0,0,0,0,0,0,0
C15309,2023-08-07,0,0,0,0,0,0,0,0,0,0
C01925,2025-12-15,1,3,4,47,1,3,0,0,0,0
C12344,2023-07-03,0,0,0,0,0,0,0,0,0,0
C07181,2023-05-08,0,0,0,0,0,0,0,0,0,0
C14990,2024-12-02,0,0,0,0,0,0,0,0,0,0
C19843,2024-06-17,0,0,0,0,0,0,0,0,0,0
C11111,2024-07-29,0,0,0,0,0,0,0,0,0,0
C07649,2025-06-09,0,0,0,0,0,0,0,0,0,0
C11810,2025-06-30,200,734,5,14646,1,734,0,0,0,0
C19900,2025-07-21,0,0,0,0,0,0,0,0,0,0
C09836,2025-08-04,0,0,0,0,0,0,0,0,0,0
C16686,2024-05-27,0,0,0,0,0,0,0,0,0,0
C14817,2025-02-24,0,0,0,0,0,0,0,0,0,0
C18329,2024-02-19,0,0,0,0,0,0,0,0,0,0
C03749,2023-11-06,0,0,0,0,0,0,0,0,0,0
C07894,2024-05-20,0,0,0,0,0,0,0,0,0,0
C08358,2023-01-16,0,0,0,0,0,0,0,0,0,0
C01993,2024-03-25,0,0,0,0,0,0,0,0,0,0
C11429,2024-06-03,0,0,0,0,0,0,0,0,0,0
C14927,2023-07-31,0,0,0,0,0,0,0,0,0,0
C15140,2024-08-26,13,32,6,611,2,18,0,0,0,14
C00203,2025-06-30,23,97,3,1681,2,69,0,0,0,28
C16188,2024-11-11,238,1319,6,21452,2,865,0,454,0,0
C08515,2023-01-30,0,0,0,0,0,0,0,0,0,0
C11651,2024-08-26,0,0,0,0,0,0,0,0,0,0
C07239,2024-01-29,0,0,0,0,0,0,0,0,0,0
C09127,2023-03-13,0,0,0,0,0,0,0,0,0,0
C14844,2025-02-03,0,0,0,0,0,0,0,0,0,0
C18070,2024-07-15,0,0,0,0,0,0,0,0,0,0
C17047,2025-01-27,0,0,0,0,0,0,0,0,0,0
C10072,2023-08-21,0,0,0,0,0,0,0,0,0,0
C08461,2024-07-01,0,0,0,0,0,0,0,0,0,0
C16596,2024-11-25,0,0,0,0,0,0,0,0,0,0
C04516,2025-05-12,0,0,0,0,0,0,0,0,0,0
C18545,2024-11-04,53,259,6,4564,2,198,0,0,0,61
C10395,2024-06-17,0,0,0,0,0,0,0,0,0,0
C08119,2023-04-24,0,0,0,0,0,0,0,0,0,0
C05444,2023-12-11,0,0,0,0,0,0,0,0,0,0
C15356,2024-08-26,0,0,0,0,0,0,0,0,0,0
C14514,2024-02-26,0,0,0,0,0,0,0,0,0,0
C17479,2024-02-12,0,0,0,0,0,0,0,0,0,0
C04350,2024-10-28,0,0,0,0,0,0,0,0,0,0
C00440,2024-01-08,0,0,0,0,0,0,0,0,0,0
C00407,2025-10-06,0,0,0,0,0,0,0,0,0,0
C10806,2024-08-19,0,0,0,0,0,0,0,0,0,0
C04831,2024-08-12,0,0,0,0,0,0,0,0,0,0
C06890,2023-10-09,0,0,0,0,0,0,0,0,0,0
C05057,2023-08-28,0,0,0,0,0,0,0,0,0,0
C07973,2024-12-02,0,0,0,0,0,0,0,0,0,0
C08769,2024-03-25,0,0,0,0,0,0,0,0,0,0
C04951,2023-03-20,0,0,0,0,0,0,0,0,0,0
C15305,2023-12-25,0,0,0,0,0,0,0,0,0,0
C03061,2023-09-11,0,0,0,0,0,0,0,0,0,0
C02094,2023-08-07,0,0,0,0,0,0,0,0,0,0
C13852,2023-01-09,0,0,0,0,0,0,0,0,0,0
C10181,2023-09-25,0,0,0,0,0,0,0,0,0,0
C10157,2024-09-02,18,65,4,1248,1,65,0,0,0,0
C12784,2024-01-01,0,0,0,0,0,0,0,0,0,0
C09317,2024-09-23,0,0,0,0,0,0,0,0,0,0
C14088,2023-02-13,0,0,0,0,0,0,0,0,0,0
C13573,2024-09-16,0,0,0,0,0,0,0,0,0,0
C08962,2024-10-14,0,0,0,0,0,0,0,0,0,0
C19929,2025-09-01,434,2390,6,49971,2,1635,755,0,0,0
C03933,2023-05-22,0,0,0,0,0,0,0,0,0,0
C03979,2023-01-02,0,0,0,0,0,0,0,0,0,0
C04149,2025-09-15,0,0,0,0,0,0,0,0,0,0
C17294,2024-12-09,0,0,0,0,0,0,0,0,0,0
C05347,2025-05-05,0,0,0,0,0,0,0,0,0,0
C11747,2023-01-02,0,0,0,0,0,0,0,0,0,0
C02071,2024-07-15,0,0,0,0,0,0,0,0,0,0
C01133,2024-12-02,0,0,0,0,0,0,0,0,0,0
C11070,2023-04-24,0,0,0,0,0,0,0,0,0,0
C15069,2024-01-22,0,0,0,0,0,0,0,0,0,0
C08156,2023-10-23,0,0,0,0,0,0,0,0,0,0
C08680,2023-10-16,0,0,0,0,0,0,0,0,0,0
C00490,2025-01-27,0,0,0,0,0,0,0,0,0,0
C06556,2023-02-20,0,0,0,0,0,0,0,0,0,0
C03164,2023-07-31,0,0,0,0,0,0,0,0,0,0
C08693,2023-03-06,0,0,0,0,0,0,0,0,0,0
C03266,2025-09-15,0,0,0,0,0,0,0,0,0,0
C09142,2023-01-09,0,0,0,0,0,0,0,0,0,0
C18550,2024-08-05,0,0,0,0,0,0,0,0,0,0
C14000,2023-05-22,0,0,0,0,0,0,0,0,0,0
C10238,2025-04-28,0,0,0,0,0,0,0,0,0,0
C19734,2024-03-25,0,0,0,0,0,0,0,0,0,0
C12322,2023-07-31,0,0,0,0,0,0,0,0,0,0
C16810,2024-12-16,0,0,0,0,0,0,0,0,0,0
C19973,2024-11-04,0,0,0,0,0,0,0,0,0,0
C12326,2023-04-17,0,0,0,0,0,0,0,0,0,0
C18482,2025-06-30,0,0,0,0,0,0,0,0,0,0
C13241,2025-12-22,27,242,6,5038,4,99,56,52,0,35
C18859,2025-01-13,7,46,7,929,2,30,0,16,0,0
C13865,2023-11-13,0,0,0,0,0,0,0,0,0,0
C11197,2025-06-23,0,0,0,0,0,0,0,0,0,0
C04499,2023-06-26,0,0,0,0,0,0,0,0,0,0
C17777,2024-12-02,0,0,0,0,0,0,0,0,0,0
C05393,2023-06-19,0,0,0,0,0,0,0,0,0,0
C00938,2023-10-30,0,0,0,0,0,0,0,0,0,0
C01433,2024-05-13,14,83,7,1485,2,44,39,0,0,0
C19809,2025-10-06,0,0,0,0,0,0,0,0,0,0
C13099,2024-04-15,0,0,0,0,0,0,0,0,0,0
C13959,2025-04-14,0,0,0,0,0,0,0,0,0,0
C08322,2023-12-25,0,0,0,0,0,0,0,0,0,0
C00458,2023-03-27,0,0,0,0,0,0,0,0,0,0
C15378,2024-09-09,0,0,0,0,0,0,0,0,0,0
C11730,2023-09-04,0,0,0,0,0,0,0,0,0,0
C12514,2026-01-05,98,588,6,12772,3,349,0,0,127,112
C03629,2024-08-05,0,0,0,0,0,0,0,0,0,0
C12998,2025-04-14,0,0,0,0,0,0,0,0,0,0
C11385,2025-08-04,0,0,0,0,0,0,0,0,0,0
C08260,2025-01-20,0,0,0,0,0,0,0,0,0,0
C12327,2023-09-18,0,0,0,0,0,0,0,0,0,0
C14909,2025-11-24,0,0,0,0,0,0,0,0,0,0
C06280,2024-04-01,0,0,0,0,0,0,0,0,0,0
C10872,2024-03-04,0,0,0,0,0,0,0,0,0,0
C02293,2023-02-13,0,0,0,0,0,0,0,0,0,0
C16928,2023-05-29,0,0,0,0,0,0,0,0,0,0
C08254,2024-08-05,0,0,0,0,0,0,0,0,0,0
C08420,2023-05-01,0,0,0,0,0,0,0,0,0,0
C00494,2025-12-15,30,103,3,1486,1,103,0,0,0,0
C16948,2024-06-10,0,0,0,0,0,0,0,0,0,0
C06534,2024-04-22,0,0,0,0,0,0,0,0,0,0
C17484,2025-11-10,0,0,0,0,0,0,0,0,0,0
C16477,2025-12-01,297,1700,7,37173,3,914,507,0,0,279
C03039,2024-04-29,0,0,0,0,0,0,0,0,0,0
C18756,2023-01-09,0,0,0,0,0,0,0,0,0,0
C19423,2024-09-09,0,0,0,0,0,0,0,0,0,0
C14130,2024-01-22,0,0,0,0,0,0,0,0,0,0
C13874,2024-10-21,0,0,0,0,0,0,0,0,0,0
C01132,2023-02-27,0,0,0,0,0,0,0,0,0,0
C08220,2024-09-23,0,0,0,0,0,0,0,0,0,0
C14402,2023-01-30,0,0,0,0,0,0,0,0,0,0
C04234,2025-03-17,0,0,0,0,0,0,0,0,0,0
C18671,2023-09-04,0,0,0,0,0,0,0,0,0,0
C05541,2024-04-29,0,0,0,0,0,0,0,0,0,0
C13843,2025-06-16,173,819,6,16123,2,566,253,0,0,0
C17263,2024-05-20,0,0,0,0,0,0,0,0,0,0
C17226,2025-03-31,0,0,0,0,0,0,0,0,0,0
C08410,2025-11-10,0,0,0,0,0,0,0,0,0,0
C07214,2024-05-20,0,0,0,0,0,0,0,0,0,0
C09288,2023-03-06,0,0,0,0,0,0,0,0,0,0
C05086,2023-01-30,0,0,0,0,0,0,0,0,0,0
C12866,2023-10-23,0,0,0,0,0,0,0,0,0,0
C08918,2023-04-17,0,0,0,0,0,0,0,0,0,0
C15466,2024-02-26,0,0,0,0,0,0,0,0,0,0
C09333,2024-09-16,27,159,7,2884,3,84,52,0,23,0
C14769,2023-04-17,0,0,0,0,0,0,0,0,0,0
C01703,2023-12-11,0,0,0,0,0,0,0,0,0,0
C16401,2023-04-24,0,0,0,0,0,0,0,0,0,0
C15733,2024-06-03,0,0,0,0,0,0,0,0,0,0
C01544,2025-07-21,0,0,0,0,0,0,0,0,0,0
C14332,2023-03-27,0,0,0,0,0,0,0,0,0,0
C09848,2025-05-19,0,0,0,0,0,0,0,0,0,0
C10861,2024-04-15,0,0,0,0,0,0,0,0,0,0
C07948,2023-01-16,0,0,0,0,0,0,0,0,0,0
C17277,2025-05-26,0,0,0,0,0,0,0,0,0,0
C04014,2025-06-16,5,25,4,384,2,17,0,0,8,0
C00231,2025-09-08,0,0,0,0,0,0,0,0,0,0
C06827,2025-06-02,8,31,4,499,2,28,0,0,0,3
C07214,2024-10-14,0,0,0,0,0,0,0,0,0,0
C05191,2025-02-17,378,2613,7,46280,3,1292,704,617,0,0
C01545,2023-12-18,0,0,0,0,0,0,0,0,0,0
C03555,2023-05-01,0,0,0,0,0,0,0,0,0,0
C01706,2024-12-02,698,5779,6,112280,4,2667,0,1362,983,767
C06106,2024-11-04,0,0,0,0,0,0,0,0,0,0
C14189,2023-03-27,0,0,0,0,0,0,0,0,0,0
C01970,2025-06-23,0,0,0,0,0,0,0,0,0,0
C09254,2024-04-01,0,0,0,0,0,0,0,0,0,0
C18193,2024-12-09,0,0,0,0,0,0,0,0,0,0
C05027,2024-08-19,0,0,0,0,0,0,0,0,0,0
C06852,2024-12-02,0,0,0,0,0,0,0,0,0,0
C10572,2023-05-15,0,0,0,0,0,0,0,0,0,0
C05542,2024-06-03,0,0,0,0,0,0,0,0,0,0
C13462,2024-02-05,0,0,0,0,0,0,0,0,0,0
C06997,2025-05-12,0,0,0,0,0,0,0,0,0,0
C04403,2023-10-30,0,0,0,0,0,0,0,0,0,0
C12434,2025-05-26,0,0,0,0,0,0,0,0,0,0
C04935,2024-06-10,0,0,0,0,0,0,0,0,0,0
C07123,2025-09-01,109,588,7,10766,3,310,0,175,0,103
C19380,2024-08-12,0,0,0,0,0,0,0,0,0,0
C16593,2025-02-10,0,0,0,0,0,0,0,0,0,0
C07024,2024-03-04,0,0,0,0,0,0,0,0,0,0
C05417,2024-06-17,0,0,0,0,0,0,0,0,0,0
C05703,2025-03-10,0,0,0,0,0,0,0,0,0,0
C14886,2025-11-10,0,0,0,0,0,0,0,0,0,0
C09476,2023-05-22,0,0,0,0,0,0,0,0,0,0
C00398,2024-03-18,0,0,0,0,0,0,0,0,0,0
C13196,2025-12-08,34,188,6,3141,3,78,0,58,52,0
C15512,2024-05-20,0,0,0,0,0,0,0,0,0,0
C14334,2025-01-13,7,26,7,546,1,26,0,0,0,0
C06267,2023-04-17,0,0,0,0,0,0,0,0,0,0
C00478,2025-04-28,87,535,6,9586,3,301,139,0,95,0
C11164,2025-01-27,0,0,0,0,0,0,0,0,0,0
C04279,2025-12-22,12,61,7,1008,2,40,0,0,21,0
C19685,2024-02-12,0,0,0,0,0,0,0,0,0,0
C13768,2024-08-05,0,0,0,0,0,0,0,0,0,0
C12430,2025-06-09,9,39,7,717,1,39,0,0,0,0
C10422,2025-05-05,0,0,0,0,0,0,0,0,0,0
C18399,2024-08-26,0,0,0,0,0,0,0,0,0,0
C15651,2024-12-23,0,0,0,0,0,0,0,0,0,0
C13281,2023-02-27,0,0,0,0,0,0,0,0,0,0
C03501,2024-05-13,0,0,0,0,0,0,0,0,0,0
C02226,2024-06-03,0,0,0,0,0,0,0,0,0,0
C18055,2025-01-27,0,0,0,0,0,0,0,0,0,0
C01475,2023-06-05,0,0,0,0,0,0,0,0,0,0
C08536,2025-09-22,0,0,0,0,0,0,0,0,0,0
C15376,2025-01-13,0,0,0,0,0,0,0,0,0,0
C18979,2023-11-06,0,0,0,0,0,0,0,0,0,0
C11606,2023-09-04,0,0,0,0,0,0,0,0,0,0
C00374,2025-12-29,0,0,0,0,0,0,0,0,0,0
C07970,2025-10-13,0,0,0,0,0,0,0,0,0,0
C18823,2023-02-20,0,0,0,0,0,0,0,0,0,0
C03354,2025-12-15,0,0,0,0,0,0,0,0,0,0
C02769,2025-08-11,41,303,6,5507,4,145,0,63,42,53
C09061,2024-12-16,538,5515,7,103984,5,2024,1057,1096,745,593
C18297,2024-03-04,0,0,0,0,0,0,0,0,0,0
C07394,2025-03-31,337,2060,6,42513,3,1146,575,0,0,339
C12800,2023-01-30,0,0,0,0,0,0,0,0,0,0
C03202,2024-02-05,0,0,0,0,0,0,0,0,0,0
C15147,2025-03-24,0,0,0,0,0,0,0,0,0,0
C04059,2025-02-03,9,32,2,599,2,28,0,0,0,4
C10177,2023-08-21,0,0,0,0,0,0,0,0,0,0
C13973,2024-04-08,0,0,0,0,0,0,0,0,0,0
C16294,2024-09-16,169,1134,6,22073,3,555,268,311,0,0
C08306,2025-07-28,0,0,0,0,0,0,0,0,0,0
C10040,2025-11-03,0,0,0,0,0,0,0,0,0,0
C01871,2023-02-27,0,0,0,0,0,0,0,0,0,0
C16990,2025-10-20,181,879,6,13228,2,672,0,0,0,207
C18558,2024-02-26,0,0,0,0,0,0,0,0,0,0
C09183,2024-09-30,0,0,0,0,0,0,0,0,0,0
C06524,2024-09-23,0,0,0,0,0,0,0,0,0,0
C06958,2025-08-18,51,174,5,3396,1,174,0,0,0,0
C05133,2023-10-16,0,0,0,0,0,0,0,0,0,0
C11820,2024-09-23,0,0,0,0,0,0,0,0,0,0
C02024,2023-09-25,0,0,0,0,0,0,0,0,0,0
C05148,2024-07-01,0,0,0,0,0,0,0,0,0,0
C11220,2025-09-08,0,0,0,0,0,0,0,0,0,0
C06568,2023-05-15,0,0,0,0,0,0,0,0,0,0
C08339,2025-06-23,12,40,4,681,3,32,2,0,0,6
C09950,2024-03-04,0,0,0,0,0,0,0,0,0,0
C03266,2024-11-18,39,180,7,3121,2,115,0,0,65,0
C08155,2024-02-19,0,0,0,0,0,0,0,0,0,0
C00522,2023-07-03,0,0,0,0,0,0,0,0,0,0
C17979,2024-10-28,572,4743,7,91402,4,1918,1030,1023,772,0
C06400,2025-06-02,0,0,0,0,0,0,0,0,0,0
C04299,2023-06-12,0,0,0,0,0,0,0,0,0,0
C14077,2025-10-27,0,0,0,0,0,0,0,0,0,0
C09815,2024-09-23,0,0,0,0,0,0,0,0,0,0
C07361,2023-10-02,0,0,0,0,0,0,0,0,0,0
C13729,2024-10-07,0,0,0,0,0,0,0,0,0,0
C12530,2024-09-23,0,0,0,0,0,0,0,0,0,0
C07057,2024-01-29,0,0,0,0,0,0,0,0,0,0
C12498,2023-02-20,0,0,0,0,0,0,0,0,0,0
C11025,2023-06-26,0,0,0,0,0,0,0,0,0,0
C10346,2025-12-22,284,2096,6,39751,3,1105,483,508,0,0
C16242,2023-07-03,0,0,0,0,0,0,0,0,0,0
C02495,2025-03-10,612,6304,7,141347,5,2341,1104,1257,893,709
C14520,2023-12-18,0,0,0,0,0,0,0,0,0,0
C10816,2024-09-23,0,0,0,0,0,0,0,0,0,0
C08265,2023-06-19,0,0,0,0,0,0,0,0,0,0
C12667,2025-12-01,0,0,0,0,0,0,0,0,0,0
C02687,2025-07-07,0,0,0,0,0,0,0,0,0,0
C11998,2025-03-24,57,286,6,4965,2,194,92,0,0,0
C07478,2023-09-18,0,0,0,0,0,0,0,0,0,0
C14536,2024-07-29,71,459,6,8452,4,208,0,134,74,43
C19610,2025-09-01,0,0,0,0,0,0,0,0,0,0
C17288,2023-06-12,0,0,0,0,0,0,0,0,0,0
C15414,2023-04-24,0,0,0,0,0,0,0,0,0,0
C12373,2024-04-01,0,0,0,0,0,0,0,0,0,0
C07906,2023-02-20,0,0,0,0,0,0,0,0,0,0
C03147,2025-09-08,351,1665,6,33407,2,1294,0,0,0,371
C00752,2023-08-28,0,0,0,0,0,0,0,0,0,0
C05069,2025-09-01,0,0,0,0,0,0,0,0,0,0
C01923,2023-10-16,0,0,0,0,0,0,0,0,0,0
C19061,2023-10-02,0,0,0,0,0,0,0,0,0,0
C13701,2025-12-01,1488,9595,6,196535,4,4439,0,2204,1633,1319
C02522,2023-07-10,0,0,0,0,0,0,0,0,0,0
C10963,2024-12-30,680,5071,6,106349,4,2092,1075,1125,779,0
C09482,2025-11-03,1,2,3,30,1,2,0,0,0,0
C16967,2025-03-24,0,0,0,0,0,0,0,0,0,0
C17635,2025-08-04,0,0,0,0,0,0,0,0,0,0
C17211,2025-04-14,0,0,0,0,0,0,0,0,0,0
C15174,2024-01-29,0,0,0,0,0,0,0,0,0,0
C03535,2024-01-22,0,0,0,0,0,0,0,0,0,0
C10794,2025-05-26,0,0,0,0,0,0,0,0,0,0
C00281,2024-05-20,0,0,0,0,0,0,0,0,0,0
C09456,2023-12-25,0,0,0,0,0,0,0,0,0,0
C11284,2023-08-14,0,0,0,0,0,0,0,0,0,0
C04048,2023-04-03,0,0,0,0,0,0,0,0,0,0
C14187,2025-06-16,15,85,6,1666,2,65,0,20,0,0
C03079,2024-07-01,0,0,0,0,0,0,0,0,0,0
C06646,2024-09-16,0,0,0,0,0,0,0,0,0,0
C06735,2024-08-26,0,0,0,0,0,0,0,0,0,0
C06128,2025-07-07,0,0,0,0,0,0,0,0,0,0
C06824,2023-08-28,0,0,0,0,0,0,0,0,0,0
C16837,2023-10-02,0,0,0,0,0,0,0,0,0,0
C18189,2024-11-25,0,0,0,0,0,0,0,0,0,0
C16564,2025-12-01,0,0,0,0,0,0,0,0,0,0
C04346,2024-03-11,0,0,0,0,0,0,0,0,0,0
C18836,2024-04-01,0,0,0,0,0,0,0,0,0,0
C01943,2023-01-02,0,0,0,0,0,0,0,0,0,0
C05839,2023-10-02,0,0,0,0,0,0,0,0,0,0
C09653,2025-09-15,0,0,0,0,0,0,0,0,0,0
C19727,2024-07-01,0,0,0,0,0,0,0,0,0,0
C03846,2025-08-04,0,0,0,0,0,0,0,0,0,0
C12873,2025-11-24,1,6,7,110,1,6,0,0,0,0
C17071,2024-02-12,0,0,0,0,0,0,0,0,0,0
C06138,2025-05-12,0,0,0,0,0,0,0,0,0,0
C01032,2025-10-06,0,0,0,0,0,0,0,0,0,0
C19469,2024-01-29,0,0,0,0,0,0,0,0,0,0
C17098,2024-02-05,0,0,0,0,0,0,0,0,0,0
C17802,2025-10-20,0,0,0,0,0,0,0,0,0,0
C13447,2023-07-17,0,0,0,0,0,0,0,0,0,0
C06574,2025-11-10,0,0,0,0,0,0,0,0,0,0
C14578,2023-12-18,0,0,0,0,0,0,0,0,0,0
C15609,2024-08-19,0,0,0,0,0,0,0,0,0,0
C16636,2024-11-18,0,0,0,0,0,0,0,0,0,0
C18764,2026-01-05,0,0,0,0,0,0,0,0,0,0
C00427,2025-11-24,11,48,6,922,2,37,0,0,11,0
C07800,2025-11-03,0,0,0,0,0,0,0,0,0,0
C09536,2023-02-13,0,0,0,0,0,0,0,0,0,0
C00997,2025-07-21,0,0,0,0,0,0,0,0,0,0
C05629,2023-01-02,0,0,0,0,0,0,0,0,0,0
C02163,2024-05-20,0,0,0,0,0,0,0,0,0,0
C04881,2025-11-03,12,33,4,568,1,33,0,0,0,0
C08203,2024-02-12,0,0,0,0,0,0,0,0,0,0
C18862,2023-07-31,0,0,0,0,0,0,0,0,0,0
C14669,2025-07-14,0,0,0,0,0,0,0,0,0,0
C04102,2024-07-22,142,678,7,12729,2,471,207,0,0,0
C13405,2025-07-07,51,356,7,6239,3,197,90,0,69,0
C12666,2023-10-30,0,0,0,0,0,0,0,0,0,0
C01018,2025-06-09,45,278,6,5953,3,160,0,67,51,0
C12272,2025-12-22,0,0,0,0,0,0,0,0,0,0
C04308,2023-01-23,0,0,0,0,0,0,0,0,0,0
C01345,2024-02-05,0,0,0,0,0,0,0,0,0,0
C09006,2024-07-22,0,0,0,0,0,0,0,0,0,0
C05831,2023-03-20,0,0,0,0,0,0,0,0,0,0
C16806,2025-09-15,0,0,0,0,0,0,0,0,0,0
C02678,2025-08-04,0,0,0,0,0,0,0,0,0,0
C03964,2023-12-11,0,0,0,0,0,0,0,0,0,0
C08894,2025-12-01,0,0,0,0,0,0,0,0,0,0
C06699,2024-09-30,157,1155,6,22692,4,505,235,281,0,134
C02390,2024-10-28,0,0,0,0,0,0,0,0,0,0
C17082,2024-04-01,0,0,0,0,0,0,0,0,0,0
C04545,2025-08-04,8,33,6,651,2,23,10,0,0,0
C16889,2024-12-23,0,0,0,0,0,0,0,0,0,0
C06386,2023-11-27,0,0,0,0,0,0,0,0,0,0
C14008,2023-12-11,0,0,0,0,0,0,0,0,0,0
C13488,2025-11-03,0,0,0,0,0,0,0,0,0,0
C15456,2025-09-01,0,0,0,0,0,0,0,0,0,0
C07831,2023-05-01,0,0,0,0,0,0,0,0,0,0
C19307,2025-10-06,0,0,0,0,0,0,0,0,0,0
C17556,2024-11-04,1,4,6,64,1,4,0,0,0,0
C16811,2024-07-22,0,0,0,0,0,0,0,0,0,0
C10109,2025-02-24,558,4663,6,84419,4,1973,952,988,750,0
C11210,2023-12-11,0,0,0,0,0,0,0,0,0,0
C07576,2024-02-19,0,0,0,0,0,0,0,0,0,0
C09158,2024-04-29,8,42,6,803,2,37,0,0,5,0
C15128,2023-04-03,0,0,0,0,0,0,0,0,0,0
C04421,2024-09-02,0,0,0,0,0,0,0,0,0,0
C18836,2025-05-12,0,0,0,0,0,0,0,0,0,0
C01204,2025-09-15,0,0,0,0,0,0,0,0,0,0
C10039,2023-04-10,0,0,0,0,0,0,0,0,0,0
C14690,2024-06-03,0,0,0,0,0,0,0,0,0,0
C11769,2025-09-08,0,0,0,0,0,0,0,0,0,0
C06537,2023-12-11,0,0,0,0,0,0,0,0,0,0
C19774,2023-01-23,0,0,0,0,0,0,0,0,0,0
C17974,2023-09-18,0,0,0,0,0,0,0,0,0,0
C05180,2025-04-07,0,0,0,0,0,0,0,0,0,0
C13592,2024-08-12,0,0,0,0,0,0,0,0,0,0
C15368,2024-03-25,0,0,0,0,0,0,0,0,0,0
C02657,2023-09-25,0,0,0,0,0,0,0,0,0,0
C19286,2024-05-06,0,0,0,0,0,0,0,0,0,0
C04947,2023-03-06,0,0,0,0,0,0,0,0,0,0
C19081,2024-01-01,0,0,0,0,0,0,0,0,0,0
C00911,2025-11-10,0,0,0,0,0,0,0,0,0,0
C00497,2023-01-09,0,0,0,0,0,0,0,0,0,0
C01277,2023-03-13,0,0,0,0,0,0,0,0,0,0
C08863,2023-09-04,0,0,0,0,0,0,0,0,0,0
C08413,2025-06-09,62,207,2,4131,1,207,0,0,0,0
