customer_id,snapshot_date,churn_90d,industry,region,segment,company_size,acquisition_channel,tenure_days,tenure_years,health_score,baseline_health,health_trend,volatility,behaviour,health_score_change_4w,health_score_change_8w,health_score_change_12w,health_score_pct_change_4w,health_score_pct_change_8w,health_score_pct_change_12w,active_users,sessions,active_days,usage_minutes,features_used,p001_sessions,p002_sessions,p003_sessions,p004_sessions,p005_sessions,active_users_change_4w,active_users_change_8w,active_users_change_12w,sessions_change_4w,sessions_change_8w,sessions_change_12w,usage_minutes_change_4w,usage_minutes_change_8w,usage_minutes_change_12w,active_days_change_4w,active_days_change_8w,active_days_change_12w,features_used_change_4w,features_used_change_8w,features_used_change_12w,active_users_pct_change_4w,active_users_pct_change_8w,active_users_pct_change_12w,sessions_pct_change_4w,sessions_pct_change_8w,sessions_pct_change_12w,usage_minutes_pct_change_4w,usage_minutes_pct_change_8w,usage_minutes_pct_change_12w,active_days_pct_change_4w,active_days_pct_change_8w,active_days_pct_change_12w,features_used_pct_change_4w,features_used_pct_change_8w,features_used_pct_change_12w,usage_decline_4w_flag,usage_decline_12w_flag,severe_usage_decline_12w_flag,product_count,tickets_4w,escalations_4w,reopens_4w,critical_tickets_4w,high_priority_tickets_4w,avg_csat_4w,avg_resolution_hours_4w,tickets_8w,escalations_8w,reopens_8w,critical_tickets_8w,high_priority_tickets_8w,avg_csat_8w,avg_resolution_hours_8w,tickets_12w,escalations_12w,reopens_12w,critical_tickets_12w,high_priority_tickets_12w,avg_csat_12w,avg_resolution_hours_12w,high_support_burden_12w,high_escalation_12w,low_csat_12w,slow_resolution_12w,contract_id,contract_active,annual_contract_value,total_contract_value,contract_type,auto_renew,contract_age_days,days_to_renewal,renewal_within_30d,renewal_within_90d,renewal_within_180d
C09632,2025-03-10,0,Retail,North America,Enterprise,2573,Enterprise Sales,307,0.840520191649555,57.9,91.85,-0.3219,0.6125,Declining,-0.23000000000000398,-4.910000000000004,-4.350000000000001,-0.003956648890418097,-0.07817226556280853,-0.06987951807228918,376,2878,6,55080,4,1201,611,598,468,0,-30.0,-36.0,-4.0,-162.0,-334.0,11.0,-2471.0,-439.0,-257.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.07389162561576355,-0.08737864077669903,-0.010526315789473684,-0.053289473684210525,-0.10398505603985056,0.0038367631670735963,-0.042935830828308805,-0.007907202939534213,-0.004644270560384553,0.0,0.0,0.2,0.0,0.0,0.0,0,0,0,4,4.0,1.0,0.0,0.0,3.0,4.166666666666667,17.08666666666667,8.0,2.0,2.0,1.0,4.0,4.333333333333333,22.450000000000003,10.0,3.0,2.0,2.0,4.0,4.214285714285714,28.627857142857145,1,1,0,0,CT009632,1,16684516.01,50053548.03,Three-year,False,307.0,788.0,0,0,0
C05775,2024-10-28,0,Education,North America,SMB,57,Enterprise Sales,263,0.7200547570157426,86.24,100.0,-0.1519,1.1669,Declining,-4.060000000000002,-3.660000000000011,-3.969999999999999,-0.044961240310077547,-0.040711902113459514,-0.04400842478660901,13,59,5,1200,2,31,28,0,0,0,0.0,0.0,0.0,-5.0,0.0,-12.0,-42.0,67.0,-128.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.078125,0.0,-0.16901408450704225,-0.033816425120772944,0.05913503971756399,-0.0963855421686747,0.25,-0.2857142857142857,-0.2857142857142857,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT005775,1,565751.34,565751.34,Annual,True,263.0,102.0,0,0,1
C03548,2024-07-01,0,Education,North America,Enterprise,9279,Partner,67,0.1834360027378508,90.99,85.49,0.0411,1.0637,Stable,1.5,-1.8800000000000097,-0.7800000000000011,0.016761649346295676,-0.02024335092064186,-0.008499509643674416,3622,35517,7,633739,5,13243,6579,6892,4969,3834,-343.0,-146.0,3622.0,-2691.0,-1760.0,35517.0,-67896.0,-103069.0,633739.0,2.0,0.0,7.0,0.0,0.0,5.0,-0.08650693568726356,-0.038747346072186835,,-0.07043027638190955,-0.0472140998470907,,-0.09676826270069196,-0.13988583185850317,,0.4,0.0,,0.0,0.0,,0,0,0,5,1.0,0.0,0.0,0.0,1.0,5.0,28.16,4.0,0.0,0.0,0.0,3.0,4.5,36.84,4.0,0.0,0.0,0.0,3.0,4.5,36.84,0,0,0,0,CT003548,1,22406525.97,22406525.97,Annual,True,67.0,298.0,0,0,0
C01157,2025-08-04,0,Education,APAC,SMB,102,Direct Sales,257,0.70362765229295,71.99,75.01,-0.013,0.4945,Stable,0.0799999999999983,-0.14000000000000057,-0.5799999999999983,0.0011125017382839423,-0.0019409399694995228,-0.007992283312663613,14,61,4,1194,2,49,12,0,0,0,-1.0,-2.0,-2.0,-9.0,-26.0,-11.0,-85.0,-611.0,34.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,-0.06666666666666667,-0.125,-0.125,-0.12857142857142856,-0.2988505747126437,-0.1527777777777778,-0.06645817044566067,-0.33850415512465376,0.029310344827586206,-0.2,-0.3333333333333333,-0.2,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,4.0,55.68,0,0,0,1,CT001157,1,1003944.77,1003944.77,Annual,True,257.0,108.0,0,0,1
C06785,2024-11-04,0,Technology,APAC,Mid-Market,568,Inbound,241,0.6598220396988365,73.82,71.34,0.0178,0.4353,Stable,-0.36000000000001364,0.4899999999999949,1.25,-0.004853060124022831,0.006682121914632413,0.017224748518671628,154,1262,7,22724,4,542,245,274,0,201,-1.0,0.0,10.0,107.0,67.0,240.0,957.0,-57.0,2594.0,0.0,2.0,1.0,0.0,0.0,0.0,-0.0064516129032258064,0.0,0.06944444444444445,0.09264069264069263,0.05606694560669456,0.23483365949119372,0.04396563605457803,-0.0025020850708924102,0.12886239443616493,0.0,0.4,0.16666666666666666,0.0,0.0,0.0,0,0,0,4,1.0,1.0,1.0,0.0,1.0,5.0,18.59,2.0,1.0,1.0,0.0,1.0,4.5,23.459999999999994,3.0,1.0,1.0,0.0,1.0,4.333333333333333,92.16666666666667,0,0,0,1,CT006785,1,6899117.91,6899117.91,Annual,True,241.0,124.0,0,0,1
C17364,2025-06-16,0,Logistics,North America,SMB,214,Partner,14,0.038329911019849415,76.17,81.17,-0.1489,1.1877,Declining,2.0799999999999983,-0.5,-0.4399999999999977,0.028073964097718965,-0.0065214555888874395,-0.005743375538441427,33,156,6,2913,2,128,0,0,0,28,33.0,33.0,33.0,156.0,156.0,156.0,2913.0,2913.0,2913.0,6.0,6.0,6.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT017364,1,548603.62,548603.62,Annual,False,14.0,351.0,0,0,0
C09370,2024-12-23,0,Retail,APAC,Mid-Market,387,Partner,84,0.2299794661190965,74.98,87.79,-0.03,0.9042,Stable,0.46999999999999886,-0.39000000000000057,-2.239999999999995,0.006307878137162781,-0.005174472601830974,-0.029008029008028943,68,353,7,6590,3,199,0,92,0,62,0.0,-3.0,68.0,-73.0,-18.0,353.0,-971.0,384.0,6590.0,0.0,1.0,7.0,0.0,0.0,3.0,0.0,-0.04225352112676056,,-0.17136150234741784,-0.04851752021563342,,-0.12842216638010845,0.061875604253947794,,0.0,0.16666666666666666,,0.0,0.0,,0,0,0,3,3.0,0.0,1.0,0.0,1.0,4.0,23.7,3.0,0.0,1.0,0.0,1.0,4.0,23.7,3.0,0.0,1.0,0.0,1.0,4.0,23.7,0,0,0,0,CT009370,1,1315700.88,2631401.76,Two-year,False,84.0,646.0,0,0,0
C03405,2024-10-28,0,Technology,APAC,Enterprise,15587,Direct Sales,265,0.7255304585900069,19.55,59.84,-0.3884,0.4091,Rapidly Declining,-1.9100000000000001,-3.9899999999999984,-5.529999999999998,-0.08900279589934762,-0.16949872557349188,-0.22049441786283883,544,2769,7,50798,3,1426,637,706,0,0,-39.0,13.0,-50.0,-197.0,-38.0,-479.0,-10204.0,3660.0,-14362.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.06689536878216124,0.02448210922787194,-0.08417508417508418,-0.06641942009440324,-0.013537584609903812,-0.14747536945812809,-0.16727320415724076,0.07764436335864908,-0.2204112952731737,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1,0,0,3,4.0,1.0,2.0,0.0,2.0,3.5,31.61,5.0,1.0,2.0,0.0,2.0,3.6,33.318,6.0,1.0,2.0,0.0,2.0,3.5,45.57166666666666,0,0,0,0,CT003405,1,7500000.0,15000000.0,Two-year,True,265.0,465.0,0,0,0
C12058,2024-10-14,0,Technology,Europe,Enterprise,4081,Referral,49,0.13415468856947296,44.52,73.18,-0.3382,1.052,Declining,-0.10999999999999943,-3.9199999999999946,-7.909999999999997,-0.00246470983643288,-0.08092485549132937,-0.15086782376501998,291,1787,7,34865,4,876,390,0,313,208,-34.0,291.0,291.0,-338.0,1787.0,1787.0,-7245.0,34865.0,34865.0,1.0,7.0,7.0,0.0,4.0,4.0,-0.10461538461538461,,,-0.15905882352941175,,,-0.17204939444312514,,,0.16666666666666666,,,0.0,,,1,0,0,4,1.0,0.0,1.0,0.0,0.0,4.0,103.74,2.0,0.0,1.0,0.0,1.0,4.0,60.015,2.0,0.0,1.0,0.0,1.0,4.0,60.015,0,0,0,1,CT012058,1,15680073.15,47040219.45,Three-year,True,49.0,1046.0,0,0,0
C04941,2025-03-17,0,Healthcare,Europe,Enterprise,4625,Referral,18,0.049281314168377825,90.52,78.71,-0.0173,1.1929,Stable,3.759999999999991,5.22999999999999,4.179999999999993,0.04333794375288141,0.061320201664907835,0.04841324994208933,1562,12657,7,217659,4,5813,0,2990,2198,1656,1562.0,1562.0,1562.0,12657.0,12657.0,12657.0,217659.0,217659.0,217659.0,7.0,7.0,7.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,0,0,0,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT004941,1,26373543.23,26373543.23,Annual,True,18.0,347.0,0,0,0
C04308,2024-04-08,0,Financial Services,APAC,SMB,17,Inbound,19,0.05201916495550993,99.12,95.92,0.4051,0.9753,Improving,0.2400000000000091,-0.8799999999999955,-0.8799999999999955,0.0024271844660195096,-0.008799999999999954,-0.008799999999999954,6,32,7,613,2,26,0,0,6,0,6.0,6.0,6.0,32.0,32.0,32.0,613.0,613.0,613.0,7.0,7.0,7.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT004308,1,512198.51,512198.51,Annual,True,19.0,346.0,0,0,0
C02341,2024-10-21,0,Manufacturing,North America,SMB,96,Referral,237,0.648870636550308,98.42,89.79,0.2564,1.1756,Improving,0.20000000000000284,-1.5799999999999983,-1.5799999999999983,0.0020362451639177647,-0.015799999999999984,-0.015799999999999984,20,152,7,2946,3,78,41,0,33,0,1.0,0.0,-1.0,12.0,10.0,13.0,565.0,443.0,933.0,0.0,2.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,-0.047619047619047616,0.08571428571428572,0.07042253521126761,0.09352517985611511,0.2372952540949181,0.1769876148621654,0.46348733233979134,0.0,0.4,0.0,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,4.0,86.68,1.0,0.0,0.0,0.0,0.0,4.0,86.68,0,0,0,1,CT002341,1,233773.99,467547.98,Two-year,False,237.0,493.0,0,0,0
C07445,2025-01-27,0,Financial Services,North America,SMB,92,Referral,86,0.23545516769336072,54.88,73.91,0.0025,1.0863,Stable,-2.469999999999999,0.47000000000000597,-0.6899999999999977,-0.04306887532693982,0.0086381179930161,-0.012416771639373722,4,15,4,255,2,12,0,3,0,0,0.0,0.0,4.0,-10.0,-6.0,15.0,-210.0,-95.0,255.0,-1.0,-3.0,4.0,0.0,0.0,2.0,0.0,0.0,,-0.4,-0.2857142857142857,,-0.45161290322580644,-0.2714285714285714,,-0.2,-0.42857142857142855,,0.0,0.0,,1,0,0,2,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,4.0,30.66,2.0,0.0,0.0,0.0,0.0,4.0,38.74,0,0,0,0,CT007445,1,200000.0,200000.0,Annual,True,86.0,279.0,0,0,0
C03351,2025-01-13,0,Telecommunications,Latin America,SMB,116,Enterprise Sales,225,0.6160164271047228,74.3,75.65,-0.0106,0.4803,Stable,-1.5100000000000051,-0.3500000000000085,-0.3200000000000074,-0.01991821659411694,-0.004688546550569437,-0.00428839453229707,18,132,7,2458,3,76,36,0,20,0,2.0,1.0,2.0,-3.0,31.0,15.0,-140.0,610.0,418.0,1.0,2.0,0.0,0.0,0.0,0.0,0.125,0.058823529411764705,0.125,-0.022222222222222223,0.3069306930693069,0.1282051282051282,-0.05388760585065435,0.3300865800865801,0.20490196078431372,0.16666666666666666,0.4,0.0,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,4.0,20.2,1.0,0.0,0.0,0.0,0.0,4.0,20.2,0,0,0,0,CT003351,1,683026.09,1366052.18,Two-year,True,225.0,505.0,0,0,0
C19163,2024-10-21,0,Government,Latin America,SMB,20,Direct Sales,60,0.16427104722792607,99.3,98.56,0.0223,0.4146,Stable,-0.07000000000000739,-0.37000000000000455,-0.7000000000000028,-0.0007044379591426727,-0.0037122504264071893,-0.007000000000000029,5,25,7,521,2,11,14,0,0,0,0.0,5.0,5.0,2.0,25.0,25.0,21.0,521.0,521.0,0.0,7.0,7.0,0.0,2.0,2.0,0.0,,,0.08695652173913043,,,0.042,,,0.0,,,0.0,,,0,0,0,2,1.0,0.0,0.0,0.0,0.0,5.0,19.28,1.0,0.0,0.0,0.0,0.0,5.0,19.28,1.0,0.0,0.0,0.0,0.0,5.0,19.28,0,0,0,0,CT019163,1,277431.29,277431.29,Annual,False,60.0,305.0,0,0,0
C10365,2024-09-30,0,Professional Services,APAC,SMB,238,Referral,223,0.6105407255304586,63.91,62.8,-0.0158,0.6789,Stable,1.1899999999999977,3.989999999999995,4.43,0.01897321428571425,0.06658878504672888,0.07447881640887694,22,89,7,1656,2,46,0,43,0,0,2.0,3.0,1.0,-9.0,13.0,-27.0,-515.0,132.0,-473.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1,0.15789473684210525,0.047619047619047616,-0.09183673469387756,0.17105263157894737,-0.23275862068965517,-0.23721787194841087,0.08661417322834646,-0.22217003287928605,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,1,0,0,2,2.0,1.0,0.0,0.0,1.0,3.5,28.365000000000006,3.0,1.0,0.0,0.0,1.0,3.6666666666666665,39.78333333333333,4.0,1.0,0.0,0.0,1.0,3.75,44.8675,0,0,0,0,CT010365,1,488041.56,976083.12,Two-year,True,223.0,507.0,0,0,0
C13153,2025-06-09,0,Professional Services,Europe,SMB,173,Referral,319,0.8733744010951403,73.44,67.65,0.0155,0.6025,Stable,0.8499999999999943,0.3299999999999983,1.3199999999999932,0.01170960187353622,0.004513746409519878,0.01830282861896829,37,188,6,3462,2,133,55,0,0,0,2.0,0.0,2.0,9.0,-51.0,14.0,-77.0,-1419.0,60.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.05714285714285714,0.05027932960893855,-0.21338912133891214,0.08045977011494253,-0.02175755863238203,-0.29071911493546404,0.01763668430335097,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,4.0,29.85,1.0,0.0,0.0,0.0,0.0,4.0,29.85,1.0,0.0,0.0,0.0,0.0,4.0,29.85,0,0,0,0,CT013153,1,676941.25,676941.25,Annual,True,319.0,46.0,0,1,1
C19305,2024-10-21,0,Telecommunications,North America,Enterprise,2392,Referral,140,0.38329911019849416,29.79,67.79,-0.1781,1.0635,Declining,-3.8299999999999983,-5.009999999999998,-9.259999999999998,-0.11392028554431882,-0.14396551724137926,-0.23713188220230472,116,735,7,13998,4,324,132,170,109,0,1.0,-1.0,-28.0,5.0,-65.0,-229.0,242.0,-146.0,-3643.0,0.0,2.0,2.0,0.0,0.0,0.0,0.008695652173913044,-0.008547008547008548,-0.19444444444444445,0.00684931506849315,-0.08125,-0.237551867219917,0.017592323349810993,-0.010322398190045249,-0.2065075675982087,0.0,0.4,0.4,0.0,0.0,0.0,0,0,0,4,2.0,0.0,1.0,0.0,0.0,4.0,29.125,4.0,0.0,1.0,0.0,1.0,3.6666666666666665,49.63166666666666,6.0,0.0,1.0,1.0,2.0,3.8,37.242999999999995,0,0,0,0,CT019305,1,12245888.59,12245888.59,Annual,True,140.0,225.0,0,0,0
C08520,2025-05-19,0,Telecommunications,North America,SMB,171,Enterprise Sales,501,1.3716632443531827,99.94,79.04,0.2807,1.0186,Improving,0.4399999999999977,2.989999999999995,2.3400000000000034,0.0044221105527637965,0.03084063950489938,0.02397540983606561,57,378,6,7434,3,197,0,123,0,58,-7.0,-1.0,-3.0,-36.0,6.0,-15.0,-1057.0,-1079.0,-853.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.109375,-0.017241379310344827,-0.05,-0.08695652173913043,0.016129032258064516,-0.03816793893129771,-0.12448474855729597,-0.12674732761658639,-0.10293230360806081,0.2,0.2,0.0,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,1.0,4.0,24.8,2.0,1.0,0.0,0.0,1.0,4.0,24.8,0,0,0,0,CT008520,1,1324401.71,2648803.42,Two-year,True,501.0,229.0,0,0,0
C19952,2025-02-03,0,Professional Services,Middle East,Mid-Market,362,Direct Sales,61,0.16700889801505817,99.83,71.4,0.3167,0.9486,Improving,-0.1700000000000017,0.3499999999999943,-0.1700000000000017,-0.001700000000000017,0.003518295134700385,-0.001700000000000017,102,466,6,8603,2,369,0,0,0,97,-2.0,102.0,102.0,-59.0,466.0,466.0,-1456.0,8603.0,8603.0,-1.0,6.0,6.0,0.0,2.0,2.0,-0.019230769230769232,,,-0.11238095238095239,,,-0.14474599860821155,,,-0.14285714285714285,,,0.0,,,0,0,0,2,1.0,0.0,1.0,0.0,1.0,4.0,11.01,1.0,0.0,1.0,0.0,1.0,4.0,11.01,1.0,0.0,1.0,0.0,1.0,4.0,11.01,0,0,0,0,CT019952,1,2906272.05,2906272.05,Annual,True,61.0,304.0,0,0,0
C14871,2025-02-17,0,Education,North America,Mid-Market,977,Enterprise Sales,352,0.9637234770704997,50.96,55.91,-0.0244,0.7096,Stable,-0.6099999999999994,0.30000000000000426,1.3699999999999974,-0.01182858250921077,0.005921831819976397,0.027626537608388735,90,634,6,11752,4,292,144,0,112,86,-7.0,2.0,3.0,-1.0,81.0,35.0,-1301.0,1163.0,547.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.07216494845360824,0.022727272727272728,0.034482758620689655,-0.0015748031496062992,0.14647377938517178,0.05843071786310518,-0.09967057381444878,0.10983095665313061,0.04881749219098617,0.0,0.0,0.2,0.0,0.0,0.0,0,0,0,4,3.0,1.0,1.0,0.0,0.0,4.0,18.7,6.0,1.0,1.0,0.0,0.0,4.0,25.455000000000002,7.0,2.0,1.0,0.0,0.0,3.75,63.19375,1,1,0,1,CT014871,1,2386475.57,7159426.71,Three-year,True,352.0,743.0,0,0,0
C14673,2024-02-05,0,Manufacturing,Middle East,SMB,60,Partner,0,0.0,67.88,65.83,-0.0209,0.8631,Stable,-0.5799999999999983,0.789999999999992,-0.39000000000000057,-0.00847210049664035,0.01177522730660295,-0.005712611688882387,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT014673,1,1500000.0,1500000.0,Annual,True,0.0,365.0,0,0,0
C11567,2024-08-19,0,Manufacturing,Middle East,SMB,242,Partner,162,0.44353182751540043,75.63,76.89,0.0239,0.5273,Stable,-1.9000000000000057,-0.9399999999999977,-0.4300000000000068,-0.02450664258996525,-0.012276348439336527,-0.005653431501446316,45,227,6,3495,2,155,0,72,0,0,-2.0,3.0,3.0,-5.0,2.0,18.0,-1006.0,22.0,-416.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-0.0425531914893617,0.07142857142857142,0.07142857142857142,-0.021551724137931036,0.008888888888888889,0.0861244019138756,-0.22350588758053766,0.006334581053843939,-0.10636665814369727,-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,0.0,0.0,0.0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,4.0,24.09,4.0,1.0,0.0,0.0,1.0,4.166666666666667,49.63166666666667,0,0,0,1,CT011567,1,257012.43,257012.43,Annual,False,162.0,203.0,0,0,0
C09222,2025-05-26,0,Financial Services,North America,SMB,177,Direct Sales,123,0.33675564681724846,64.5,74.66,-0.0263,0.852,Stable,-0.9099999999999966,-1.269999999999996,-1.3599999999999994,-0.013912245833970289,-0.01930971567583999,-0.02064986334649255,14,67,6,1170,1,67,0,0,0,0,0.0,-1.0,-2.0,29.0,21.0,-1.0,284.0,286.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666667,-0.125,0.7631578947368421,0.45652173913043476,-0.014705882352941176,0.32054176072234764,0.3235294117647059,0.002570694087403599,0.2,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,4.0,17.62,1.0,0.0,0.0,0.0,0.0,4.0,17.62,0,0,0,0,CT009222,1,200000.0,200000.0,Annual,True,123.0,242.0,0,0,0
C18125,2025-02-17,0,Professional Services,Latin America,SMB,126,Direct Sales,8,0.02190280629705681,63.9,82.1,-0.2751,1.0007,Declining,0.4799999999999969,-0.6300000000000026,-0.060000000000002274,0.007568590350047254,-0.009762900976290137,-0.000938086303939998,34,196,7,4269,3,113,53,0,0,30,34.0,34.0,34.0,196.0,196.0,196.0,4269.0,4269.0,4269.0,7.0,7.0,7.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT018125,1,1425304.92,1425304.92,Annual,True,8.0,357.0,0,0,0
C07026,2024-10-14,0,Retail,APAC,SMB,141,Partner,23,0.06297056810403832,100.0,89.92,0.0093,0.9217,Stable,0.5999999999999943,0.5699999999999932,2.730000000000004,0.00603621730382288,0.005732676254651445,0.02806620746376071,44,207,5,3627,2,150,0,0,57,0,44.0,44.0,44.0,207.0,207.0,207.0,3627.0,3627.0,3627.0,5.0,5.0,5.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,0,0,0,2,1.0,0.0,0.0,0.0,0.0,4.0,34.84,1.0,0.0,0.0,0.0,0.0,4.0,34.84,1.0,0.0,0.0,0.0,0.0,4.0,34.84,0,0,0,0,CT007026,1,315961.04,315961.04,Annual,True,23.0,342.0,0,0,0
C19312,2024-04-15,0,Healthcare,Latin America,Mid-Market,970,Inbound,3,0.008213552361396304,99.09,88.64,0.3201,0.4976,Improving,-0.8900000000000006,-0.5799999999999983,-0.9099999999999966,-0.00890178035607122,-0.005819203371124695,-0.009099999999999966,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT019312,1,1491630.57,1491630.57,Annual,True,3.0,362.0,0,0,0
C11238,2025-09-01,0,Logistics,North America,Mid-Market,1351,Partner,456,1.2484599589322383,56.75,65.04,-0.1096,1.033,Stable,-0.36999999999999744,-1.8500000000000014,-1.7199999999999989,-0.006477591036414521,-0.03156996587030719,-0.029416794937574806,185,1341,5,28902,4,610,262,327,0,142,-6.0,-9.0,-7.0,30.0,-64.0,-41.0,2246.0,-79.0,116.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-0.031413612565445025,-0.04639175257731959,-0.036458333333333336,0.02288329519450801,-0.04555160142348755,-0.029667149059334298,0.08425870348139256,-0.002725923881163521,0.004029736677551588,-0.2857142857142857,-0.2857142857142857,0.0,0.0,0.0,0.0,0,0,0,4,3.0,1.0,0.0,0.0,0.0,4.5,71.69,6.0,3.0,1.0,0.0,1.0,4.0,55.238,7.0,3.0,2.0,0.0,1.0,4.166666666666667,52.44166666666666,1,1,0,1,CT011238,1,2651697.14,5303394.28,Two-year,False,456.0,274.0,0,0,0
C08742,2025-02-24,0,Healthcare,Europe,Mid-Market,343,Enterprise Sales,223,0.6105407255304586,98.85,75.08,0.3013,0.7996,Improving,-1.1500000000000057,-1.1500000000000057,-1.1500000000000057,-0.011500000000000057,-0.011500000000000057,-0.011500000000000057,102,516,7,9335,2,391,0,0,0,125,0.0,2.0,-2.0,14.0,82.0,-4.0,518.0,1396.0,223.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,-0.019230769230769232,0.027888446215139442,0.1889400921658986,-0.007692307692307693,0.058750141771577634,0.17584078599319813,0.024473222124670763,0.4,0.0,0.16666666666666666,0.0,0.0,0.0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,4.0,25.81,3.0,0.0,0.0,0.0,0.0,4.0,37.910000000000004,3.0,0.0,0.0,0.0,0.0,4.0,37.910000000000004,0,0,0,0,CT008742,1,3056719.34,3056719.34,Annual,True,223.0,142.0,0,0,1
C10802,2024-07-15,0,Telecommunications,Europe,SMB,134,Referral,23,0.06297056810403832,72.05,69.44,0.0373,0.479,Stable,-0.20000000000000284,0.7800000000000011,1.3599999999999994,-0.0027681660899654373,0.010944296337870089,0.01923893054180223,25,112,7,2194,2,90,0,0,22,0,25.0,25.0,25.0,112.0,112.0,112.0,2194.0,2194.0,2194.0,7.0,7.0,7.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT010802,1,744593.1,744593.1,Annual,True,23.0,342.0,0,0,0
